"equipment_name","serial_number","equipment_type","contract_id","allocation_date","expected_return_date","actual_return_date","equipment_value","status","observations","qr_code_url","patrimony_url","cnpj","created_by","updated_by","deleted_by","deleted_at","id","created_date","updated_date","created_by_id","is_sample"
"DISPENSER SLIM PP VRM UZ399 VRM MOVEIS K1 5","GPS14377-005","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14377-005","https://facilitagestor360.com.br/patrimony/GPS14377-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fed02a2eae851ec3f45a","2025-11-26T13:21:20.679000","2025-11-26T13:21:20.679000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP VRM UZ399 VRM MOVEIS K1 7","GPS14377-007","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14377-007","https://facilitagestor360.com.br/patrimony/GPS14377-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fed02a2eae851ec3f45c","2025-11-26T13:21:20.679000","2025-11-26T13:21:20.679000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 5","GPS14376-005","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-005","https://facilitagestor360.com.br/patrimony/GPS14376-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898887","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 7","GPS14376-007","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-007","https://facilitagestor360.com.br/patrimony/GPS14376-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898889","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 6","GPS14376-006","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-006","https://facilitagestor360.com.br/patrimony/GPS14376-006","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898888","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 2","GPS14376-002","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-002","https://facilitagestor360.com.br/patrimony/GPS14376-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898884","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 4","GPS14376-004","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-004","https://facilitagestor360.com.br/patrimony/GPS14376-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898886","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 3","GPS14376-003","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-003","https://facilitagestor360.com.br/patrimony/GPS14376-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898885","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 1","GPS14376-001","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-001","https://facilitagestor360.com.br/patrimony/GPS14376-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c898883","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"DISPENSER SLIM PP BRC UZ399 PRT MOVEIS K1 8","GPS14376-008","outros","6890f4b7060d99856d4d819a","2025-01-01","","","26.45","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14376-008","https://facilitagestor360.com.br/patrimony/GPS14376-008","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe6ead228efb9c89888a","2025-11-26T13:19:42.361000","2025-11-26T13:19:42.361000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 3","GPS14375-003","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-003","https://facilitagestor360.com.br/patrimony/GPS14375-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e5","2025-11-26T13:19:02.380000","2026-01-29T17:53:53.757000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 2","GPS14375-002","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-002","https://facilitagestor360.com.br/patrimony/GPS14375-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e4","2025-11-26T13:19:02.380000","2026-01-29T17:54:52.473000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 8","GPS14375-008","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-008","https://facilitagestor360.com.br/patrimony/GPS14375-008","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45ea","2025-11-26T13:19:02.380000","2026-01-29T17:55:03.299000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 5","GPS14375-005","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-005","https://facilitagestor360.com.br/patrimony/GPS14375-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e7","2025-11-26T13:19:02.380000","2026-01-29T17:55:07.744000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 1","GPS14375-001","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-001","https://facilitagestor360.com.br/patrimony/GPS14375-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e3","2025-11-26T13:19:02.380000","2026-01-29T17:55:14.327000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 7","GPS14375-007","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-007","https://facilitagestor360.com.br/patrimony/GPS14375-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e9","2025-11-26T13:19:02.380000","2026-01-29T17:55:21.310000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 10","GPS14375-010","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-010","https://facilitagestor360.com.br/patrimony/GPS14375-010","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45ec","2025-11-26T13:19:02.380000","2026-01-29T17:55:28.309000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 9","GPS14375-009","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-009","https://facilitagestor360.com.br/patrimony/GPS14375-009","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45eb","2025-11-26T13:19:02.380000","2026-01-29T17:55:33.831000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 6","GPS14375-006","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-006","https://facilitagestor360.com.br/patrimony/GPS14375-006","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e8","2025-11-26T13:19:02.380000","2026-01-29T17:55:40.575000","6890c7d607b2a1cba40dc72a","false"
"COLHER CAFE LAGUNA 63906/080 TRAMONT PROM 4","GPS14375-004","ferramenta","6890f4b7060d99856d4d819a","2025-01-01","","2026-01-29","3.15","devolvido","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14375-004","https://facilitagestor360.com.br/patrimony/GPS14375-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe462b42ee39416f45e6","2025-11-26T13:19:02.380000","2026-01-29T17:55:45.805000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 8","GPS14374-008","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-008","https://facilitagestor360.com.br/patrimony/GPS14374-008","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144737","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 4","GPS14374-004","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-004","https://facilitagestor360.com.br/patrimony/GPS14374-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144733","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 3","GPS14374-003","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-003","https://facilitagestor360.com.br/patrimony/GPS14374-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144732","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 10","GPS14374-010","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-010","https://facilitagestor360.com.br/patrimony/GPS14374-010","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144739","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 5","GPS14374-005","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-005","https://facilitagestor360.com.br/patrimony/GPS14374-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144734","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 7","GPS14374-007","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-007","https://facilitagestor360.com.br/patrimony/GPS14374-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144736","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 1","GPS14374-001","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-001","https://facilitagestor360.com.br/patrimony/GPS14374-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144730","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 6","GPS14374-006","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-006","https://facilitagestor360.com.br/patrimony/GPS14374-006","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144735","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 9","GPS14374-009","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-009","https://facilitagestor360.com.br/patrimony/GPS14374-009","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144738","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"COPO REFRESCO OCA 400ML 7629 NADIR 2","GPS14374-002","outros","6890f4b7060d99856d4d819a","2025-01-01","","","8.9","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14374-002","https://facilitagestor360.com.br/patrimony/GPS14374-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe269d431f2563144731","2025-11-26T13:18:30.320000","2025-11-26T13:18:30.320000","6890c7d607b2a1cba40dc72a","false"
"DETERGENTE PLAST FM OR45720 ORDEN 4","GPS14373-004","outros","6890f4b7060d99856d4d819a","2025-01-01","","","24.3","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14373-004","https://facilitagestor360.com.br/patrimony/GPS14373-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe0490d3c1a8003f9903","2025-11-26T13:17:56.765000","2025-11-26T13:17:56.765000","6890c7d607b2a1cba40dc72a","false"
"DETERGENTE PLAST FM OR45720 ORDEN 1","GPS14373-001","outros","6890f4b7060d99856d4d819a","2025-01-01","","","24.3","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14373-001","https://facilitagestor360.com.br/patrimony/GPS14373-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe0490d3c1a8003f9900","2025-11-26T13:17:56.765000","2025-11-26T13:17:56.765000","6890c7d607b2a1cba40dc72a","false"
"DETERGENTE PLAST FM OR45720 ORDEN 2","GPS14373-002","outros","6890f4b7060d99856d4d819a","2025-01-01","","","24.3","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14373-002","https://facilitagestor360.com.br/patrimony/GPS14373-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe0490d3c1a8003f9901","2025-11-26T13:17:56.765000","2025-11-26T13:17:56.765000","6890c7d607b2a1cba40dc72a","false"
"DETERGENTE PLAST FM OR45720 ORDEN 3","GPS14373-003","outros","6890f4b7060d99856d4d819a","2025-01-01","","","24.3","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14373-003","https://facilitagestor360.com.br/patrimony/GPS14373-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fe0490d3c1a8003f9902","2025-11-26T13:17:56.765000","2025-11-26T13:17:56.765000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  5","GPS14372-005","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-005","https://facilitagestor360.com.br/patrimony/GPS14372-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc4461","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  2","GPS14372-002","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-002","https://facilitagestor360.com.br/patrimony/GPS14372-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc445e","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  6","GPS14372-006","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-006","https://facilitagestor360.com.br/patrimony/GPS14372-006","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc4462","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  8","GPS14372-008","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-008","https://facilitagestor360.com.br/patrimony/GPS14372-008","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc4464","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  3","GPS14372-003","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-003","https://facilitagestor360.com.br/patrimony/GPS14372-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc445f","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  4","GPS14372-004","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-004","https://facilitagestor360.com.br/patrimony/GPS14372-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc4460","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  1","GPS14372-001","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-001","https://facilitagestor360.com.br/patrimony/GPS14372-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc445d","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"COLHER ARROZ 31X7CM 8923 KEHO  7","GPS14372-007","outros","6890f4b7060d99856d4d819a","2025-01-01","","","12.1","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14372-007","https://facilitagestor360.com.br/patrimony/GPS14372-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd57fb06d4bf8adc4463","2025-11-26T13:15:03.653000","2025-11-26T13:15:03.653000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 2","GPS14371-002","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-002","https://facilitagestor360.com.br/patrimony/GPS14371-002","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac12","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 4","GPS14371-004","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-004","https://facilitagestor360.com.br/patrimony/GPS14371-004","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac14","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 8","GPS14371-008","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-008","https://facilitagestor360.com.br/patrimony/GPS14371-008","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac18","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 6","GPS14371-006","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-006","https://facilitagestor360.com.br/patrimony/GPS14371-006","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac16","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 1","GPS14371-001","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-001","https://facilitagestor360.com.br/patrimony/GPS14371-001","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac11","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 5","GPS14371-005","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-005","https://facilitagestor360.com.br/patrimony/GPS14371-005","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac15","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 3","GPS14371-003","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-003","https://facilitagestor360.com.br/patrimony/GPS14371-003","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac13","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
"CANECA HOTEL CB BAQ 14 2L 527 ABC 7","GPS14371-007","outros","6890f4b7060d99856d4d819a","2025-01-01","","","51.6","em_uso","","https://api.qrserver.com/v1/create-qr-code/?size=200x200&data=https%3A%2F%2Ffacilitagestor360.com.br%2Fpatrimony%2FGPS14371-007","https://facilitagestor360.com.br/patrimony/GPS14371-007","14842018000145","rafael.lobato@gpsfacility.com","","","","6926fd34ddfc568b34deac17","2025-11-26T13:14:28.560000","2025-11-26T13:14:28.560000","6890c7d607b2a1cba40dc72a","false"
